,budget,genres,id,imdb_id,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count
1342,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",564056.0,tt9143604,The World Is Full of Secrets,0.84,"[{'id': 89307, 'logo_path': None, 'name': 'Ravenser Odd', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-11-20,0.0,98.0,The World Is Full of Secrets,7.0,2.0
1343,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",563801.0,tt5730898,The Perfect Day,1.471,"[{'id': 106373, 'logo_path': None, 'name': 'J.C. Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-01-03,0.0,94.0,The Perfect Day,7.0,2.0
1344,0.0,"[{'id': 35, 'name': 'Comedy'}]",563672.0,tt7479218,You Should Meet My Son 2!,1.639,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-11-01,0.0,76.0,You Should Meet My Son 2!,7.0,1.0
1345,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",563093.0,,Reflection,0.702,"[{'id': 18359, 'logo_path': '/kCKM088vKrlqO6ch2ClT6eCCV5j.png', 'name': 'Ringling College of Art and Design', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-08,0.0,3.0,Reflection,7.0,2.0
1346,0.0,"[{'id': 99, 'name': 'Documentary'}]",563071.0,,"Me, Dorothy...and This Road To Oz",0.666,"[{'id': 115658, 'logo_path': None, 'name': 'Kansas City PBS', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-11-16,0.0,57.0,"Me, Dorothy...and This Road To Oz",7.0,1.0
1347,0.0,"[{'id': 35, 'name': 'Comedy'}]",562075.0,tt9281064,Mildly Amusing,0.6,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-10-25,0.0,,Mildly Amusing,7.0,1.0
1348,0.0,"[{'id': 18, 'name': 'Drama'}]",561498.0,tt3852028,Maggie Black,2.346,"[{'id': 111426, 'logo_path': None, 'name': 'Assemblage of Nouns Productions', 'origin_country': ''}, {'id': 111427, 'logo_path': None, 'name': 'BullMoose Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-28,0.0,84.0,Maggie Black,7.0,2.0
1349,0.0,"[{'id': 99, 'name': 'Documentary'}]",561469.0,,Alone in Space: A Final Space Documentary,1.021,[],[],2018-05-07,0.0,18.0,Alone in Space: A Final Space Documentary,7.0,1.0
1350,0.0,"[{'id': 99, 'name': 'Documentary'}]",560441.0,tt7207890,They Fight,1.035,[],[],2018-11-11,0.0,75.0,They Fight,7.0,1.0
1351,0.0,"[{'id': 35, 'name': 'Comedy'}]",560405.0,,May I Please Enter,0.665,"[{'id': 6759, 'logo_path': None, 'name': 'Adult Swim', 'origin_country': ''}]",[],2018-11-07,0.0,11.0,May I Please Enter,7.0,1.0
1352,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",560014.0,tt6141334,The Black String,1.804,[],[],2018-10-25,0.0,90.0,The Black String,7.0,1.0
1353,0.0,"[{'id': 99, 'name': 'Documentary'}]",559811.0,,Meeboon being tucked in bed,0.655,[],"[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",2018-04-05,0.0,1.0,Meeboon being tucked in bed,7.0,1.0
1354,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",559250.0,tt8839988,Mickey’s 90th Spectacular,2.285,"[{'id': 89914, 'logo_path': None, 'name': 'Don Mischer Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-16,0.0,84.0,Mickey’s 90th Spectacular,7.0,2.0
1355,0.0,"[{'id': 99, 'name': 'Documentary'}]",559093.0,tt8414186,Bitcoin: Beyond the Bubble,0.65,[],[],2018-05-01,0.0,35.0,Bitcoin: Beyond the Bubble,7.0,1.0
1356,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",558742.0,tt6215446,Ghost Light,1.147,[],[],2018-10-26,0.0,102.0,Ghost Light,7.0,4.0
1357,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",558088.0,tt8867090,The Blue Door,0.664,"[{'id': 111171, 'logo_path': '/hAfGG5S1VWzv2xW9h4N7GgtOhIp.png', 'name': '13th Door Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-10-26,0.0,10.0,The Blue Door,7.0,1.0
1358,0.0,"[{'id': 27, 'name': 'Horror'}]",558081.0,tt7804668,Doris,0.84,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-01-01,0.0,13.0,Doris,7.0,1.0
1359,0.0,[],556840.0,tt6246396,Bone Mother,0.697,"[{'id': 10473, 'logo_path': '/lMUDQZVtg8On4PAW5XFQPaQy6UK.png', 'name': 'National Film Board of Canada', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-10-14,0.0,8.0,Bone Mother,7.0,1.0
1360,0.0,[],556406.0,tt9072652,El aire delgado,0.663,"[{'id': 14171, 'logo_path': None, 'name': 'Centro de Capacitación Cinematográfica (CCC)', 'origin_country': ''}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2018-10-21,0.0,30.0,The Thin Air,7.0,1.0
1361,0.0,"[{'id': 35, 'name': 'Comedy'}]",555293.0,tt8299446,Finesse Mitchell: The Spirit Told Me to Tell You,0.97,"[{'id': 49261, 'logo_path': '/76fTTVFWNkXxSfy6kOviJ1OtFDT.png', 'name': 'Comedy Dynamics', 'origin_country': 'US'}]",[],2018-10-19,0.0,58.0,Finesse Mitchell: The Spirit Told Me to Tell You,7.0,1.0
1362,0.0,"[{'id': 99, 'name': 'Documentary'}]",555198.0,tt7475654,Dawnland,0.691,[],[],2018-06-14,0.0,86.0,Dawnland,7.0,1.0
1363,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",555059.0,tt7052108,Flesh Blanket,1.071,[],[],2018-10-16,0.0,83.0,Flesh Blanket,7.0,2.0
1364,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",555044.0,tt3180548,The Belly of the Whale,1.288,"[{'id': 5353, 'logo_path': None, 'name': 'Fastnet Films', 'origin_country': 'IE'}, {'id': 83640, 'logo_path': None, 'name': 'Studio Virc', 'origin_country': ''}, {'id': 93986, 'logo_path': None, 'name': 'Tilted Pictures', 'origin_country': ''}, {'id': 111852, 'logo_path': None, 'name': 'Nukleus film Slovenija', 'origin_country': 'SI'}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}]",2018-12-07,0.0,83.0,The Belly of the Whale,7.0,3.0
1365,0.0,"[{'id': 99, 'name': 'Documentary'}]",554901.0,tt5805592,Survival of the Film Freaks,1.586,[],[],2018-08-26,0.0,86.0,Survival of the Film Freaks,7.0,2.0
1366,0.0,"[{'id': 53, 'name': 'Thriller'}]",554633.0,tt5646604,Spiral,1.038,[],[],2018-10-16,0.0,120.0,Spiral,7.0,1.0
1367,0.0,"[{'id': 53, 'name': 'Thriller'}]",554305.0,tt6807324,Doe,1.706,[],[],2018-09-27,0.0,100.0,Doe,7.0,3.0
1368,0.0,"[{'id': 18, 'name': 'Drama'}]",553159.0,,No Time to Sleep: The final hours of Prisoner Z,0.912,[],[],2018-10-10,0.0,1440.0,No Time to Sleep: The final hours of Prisoner Z,7.0,1.0
1369,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",553045.0,tt6884380,A Bread Factory Part One: For the Sake of Gold,2.106,[],[],2018-10-26,0.0,122.0,A Bread Factory Part One: For the Sake of Gold,7.0,1.0
1370,0.0,"[{'id': 99, 'name': 'Documentary'}]",551950.0,tt8890540,The Secret Life of Landfill: A Rubbish History,0.922,[],[],2018-08-23,0.0,90.0,The Secret Life of Landfill: A Rubbish History,7.0,1.0
1371,0.0,"[{'id': 99, 'name': 'Documentary'}]",551826.0,tt7370004,The Reluctant Radical,0.715,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-02-22,0.0,77.0,The Reluctant Radical,7.0,2.0
1372,0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",551231.0,tt7697654,A Thing of Dreams,0.727,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-22,0.0,11.0,A Thing of Dreams,7.0,1.0
1373,0.0,"[{'id': 27, 'name': 'Horror'}]",550277.0,tt9130190,Gutter,0.6,"[{'id': 29366, 'logo_path': None, 'name': 'Channel 83 Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-22,0.0,10.0,Gutter,7.0,1.0
1374,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",550079.0,tt9029324,Northern Lights of Christmas,3.159,"[{'id': 4056, 'logo_path': None, 'name': 'Hallmark Entertainment', 'origin_country': 'US'}]",[],2018-12-15,0.0,90.0,Northern Lights of Christmas,7.0,6.0
1375,0.0,"[{'id': 35, 'name': 'Comedy'}]",550040.0,tt8961056,Monster Challenge,0.746,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-21,0.0,13.0,Monster Challenge,7.0,1.0
1376,188000.0,"[{'id': 99, 'name': 'Documentary'}]",550021.0,tt8126068,Waiting for Barcelona,0.6,"[{'id': 109164, 'logo_path': None, 'name': 'Danish Bear Productions Oy', 'origin_country': ''}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}]",2018-09-28,0.0,85.0,Waiting for Barcelona,7.0,1.0
1377,0.0,"[{'id': 27, 'name': 'Horror'}]",549853.0,tt7941180,Goodnight,1.31,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-21,0.0,10.0,Goodnight,7.0,2.0
1378,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",549672.0,tt6887540,A Bread Factory Part Two: Walk with Me a While,1.516,"[{'id': 124240, 'logo_path': None, 'name': 'In the Family', 'origin_country': ''}, {'id': 46453, 'logo_path': '/pftS6dWlYOqNKRHektMx3UiwOgS.png', 'name': 'Vanishing Angle', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-26,0.0,120.0,A Bread Factory Part Two: Walk with Me a While,7.0,1.0
1379,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",549429.0,tt5974780,Lost Fare,2.066,[],[],2018-04-20,0.0,90.0,Lost Fare,7.0,3.0
1380,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",549077.0,tt7248518,Better Off Zed,1.4,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-04,0.0,88.0,Better Off Zed,7.0,1.0
1381,0.0,"[{'id': 99, 'name': 'Documentary'}]",548073.0,,Married to a Paedophile,1.086,[],[],2018-09-03,0.0,70.0,Married to a Paedophile,7.0,1.0
1382,0.0,"[{'id': 878, 'name': 'Science Fiction'}]",547145.0,,Scavenger,0.6,"[{'id': 108644, 'logo_path': None, 'name': 'Canyon House Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-04,0.0,4.0,Scavenger,7.0,1.0
1383,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",547091.0,tt8509772,TiCK,0.84,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-07-27,0.0,14.0,TiCK,7.0,1.0
1384,0.0,"[{'id': 27, 'name': 'Horror'}]",547088.0,tt7298582,Special Day,1.028,"[{'id': 109329, 'logo_path': None, 'name': 'Spiral Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-08-27,0.0,7.0,Special Day,7.0,1.0
1385,0.0,"[{'id': 27, 'name': 'Horror'}]",547074.0,tt8998076,Sybil,0.84,[],[],2018-08-26,0.0,13.0,Sybil,7.0,1.0
1386,0.0,"[{'id': 99, 'name': 'Documentary'}]",546565.0,tt8236398,In Search of Greatness,1.033,"[{'id': 76082, 'logo_path': None, 'name': 'IMG Films', 'origin_country': ''}, {'id': 46936, 'logo_path': None, 'name': 'Gabriel Polsky Productions', 'origin_country': ''}]",[],2018-11-02,0.0,80.0,In Search of Greatness,7.0,1.0
1387,0.0,"[{'id': 99, 'name': 'Documentary'}]",546216.0,,Fullsterkur,0.6,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-08-26,0.0,88.0,Fullsterkur,7.0,1.0
1388,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",545730.0,,Unmute,0.908,[],[],2018-08-31,0.0,7.0,Unmute,7.0,1.0
1389,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10770, 'name': 'TV Movie'}]",544827.0,tt8527036,Inside the Manson Cult: The Lost Tapes,3.122,"[{'id': 20446, 'logo_path': '/yeNu5NYbBQERFNBdZg1dwSTxeQC.png', 'name': 'Randy Murray Productions', 'origin_country': 'US'}]",[],2018-09-17,0.0,85.0,Inside the Manson Cult: The Lost Tapes,7.0,17.0
1390,0.0,"[{'id': 99, 'name': 'Documentary'}]",544365.0,tt8546396,Finding Big Country,1.379,[],[],2018-09-30,0.0,44.0,Finding Big Country,7.0,1.0
1391,0.0,"[{'id': 35, 'name': 'Comedy'}]",543745.0,tt8879926,A Raunchy Christmas Story,2.26,"[{'id': 53228, 'logo_path': None, 'name': 'New Dynamic', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-08-19,0.0,72.0,A Raunchy Christmas Story,7.0,3.0
1392,430000.0,"[{'id': 99, 'name': 'Documentary'}]",543647.0,tt9105950,We Are Not Done Yet,0.845,"[{'id': 3268, 'logo_path': '/tuomPhY2UtuPTqqFnKMVHvSb724.png', 'name': 'HBO', 'origin_country': 'US'}, {'id': 14914, 'logo_path': '/1RZBWz53SpHUTLpRcM8BGv2plIP.png', 'name': 'HBO Documentary Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-11-08,0.0,40.0,We Are Not Done Yet,7.0,3.0
1393,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",543342.0,tt8589788,All of My Heart: The Wedding,2.853,"[{'id': 4056, 'logo_path': None, 'name': 'Hallmark Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-29,0.0,84.0,All of My Heart: The Wedding,7.0,12.0
1394,0.0,[],543338.0,tt7116712,"Truly, Madly, Sweetly",2.72,"[{'id': 4056, 'logo_path': None, 'name': 'Hallmark Entertainment', 'origin_country': 'US'}]",[],2018-09-22,0.0,120.0,"Truly, Madly, Sweetly",7.0,8.0
1395,0.0,"[{'id': 18, 'name': 'Drama'}]",543108.0,tt7332230,Dodgy Dave,0.84,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-09-06,0.0,8.0,Dodgy Dave,7.0,1.0
1396,0.0,"[{'id': 99, 'name': 'Documentary'}]",542784.0,tt8686088,Operation Thai Cave Rescue,1.283,[],[],2018-07-13,0.0,52.0,Operation Thai Cave Rescue,7.0,4.0
1397,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 80, 'name': 'Crime'}]",541693.0,tt8815006,Golden State Killer: Main Suspect,1.215,[],[],2018-08-04,0.0,86.0,Golden State Killer: Main Suspect,7.0,1.0
1398,0.0,"[{'id': 35, 'name': 'Comedy'}]",540475.0,tt8488892,Julian McCullough: Maybe I'm a Man,1.248,"[{'id': 91410, 'logo_path': None, 'name': 'Den of Thieves', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-06-08,0.0,45.0,Julian McCullough: Maybe I'm a Man,7.0,1.0
1399,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}]",539330.0,,LOCAL58 - Show For Children,0.656,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-07-30,0.0,3.0,LOCAL58 - Show For Children,7.0,1.0
1400,0.0,[],538755.0,tt7439516,Must Love Kubrick,0.84,[],"[{'iso_3166_1': 'RO', 'name': 'Romania'}]",2018-05-30,0.0,24.0,Must Love Kubrick,7.0,1.0
1401,0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",537723.0,tt3817490,Instant,0.84,[],[],2018-07-19,0.0,21.0,Instant,7.0,2.0
1402,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",537153.0,tt6557356,American Pets,4.137,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-07-11,0.0,86.0,American Pets,7.0,8.0
1403,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10770, 'name': 'TV Movie'}]",536685.0,tt8498352,Morning Show Mysteries: Murder on the Menu,1.855,[],[],2018-07-22,0.0,84.0,Morning Show Mysteries: Murder on the Menu,7.0,4.0
1404,15000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 10752, 'name': 'War'}]",536432.0,tt6033206,The Tolls,0.609,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-01-25,0.0,19.0,The Tolls,7.0,1.0
1405,0.0,"[{'id': 35, 'name': 'Comedy'}]",535645.0,tt8241704,"Henry Rollins: Keep Talking, Pal.",1.86,"[{'id': 49261, 'logo_path': '/76fTTVFWNkXxSfy6kOviJ1OtFDT.png', 'name': 'Comedy Dynamics', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-08-10,0.0,58.0,"Henry Rollins: Keep Talking, Pal.",7.0,4.0
1406,30000.0,"[{'id': 35, 'name': 'Comedy'}]",533145.0,tt8576744,Anirban Dasgupta: Take It Easy,1.4,"[{'id': 90529, 'logo_path': None, 'name': 'OML Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2018-06-22,0.0,59.0,Anirban Dasgupta: Take It Easy,7.0,1.0
1407,0.0,"[{'id': 27, 'name': 'Horror'}]",532904.0,tt6669492,Brace Face,0.84,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-05-30,0.0,14.0,Brace Face,7.0,1.0
1408,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",532875.0,tt6690236,Single AF,2.04,[],[],2018-05-14,0.0,54.0,Single AF,7.0,2.0
1409,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",532648.0,tt8306146,Dementia Part II,0.84,[],[],2018-08-25,0.0,66.0,Dementia Part II,7.0,1.0
1410,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",532344.0,tt9379030,Records Collecting Dust II,0.84,[],[],2018-08-19,0.0,78.0,Records Collecting Dust II,7.0,2.0
1411,0.0,"[{'id': 18, 'name': 'Drama'}]",531615.0,tt5076150,Doubting Thomas,1.62,"[{'id': 116177, 'logo_path': None, 'name': 'The Long Way Home', 'origin_country': ''}, {'id': 103178, 'logo_path': None, 'name': 'ABS Payroll & Production Accounting Services (payroll services)', 'origin_country': ''}, {'id': 6951, 'logo_path': None, 'name': 'Chapman/Leonard Studio Equipment', 'origin_country': ''}, {'id': 116178, 'logo_path': None, 'name': 'Liz Lewis Casting Partners', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-06-12,0.0,86.0,Doubting Thomas,7.0,3.0
1412,0.0,"[{'id': 18, 'name': 'Drama'}]",531513.0,tt6446550,The Parting Glass,2.853,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-06,0.0,95.0,The Parting Glass,7.0,3.0
1413,0.0,"[{'id': 99, 'name': 'Documentary'}]",531164.0,tt2179171,Calling All Earthlings,0.902,"[{'id': 105827, 'logo_path': None, 'name': 'Carpe Stella Productions', 'origin_country': 'US'}]",[],2018-08-28,0.0,74.0,Calling All Earthlings,7.0,1.0
1414,0.0,"[{'id': 35, 'name': 'Comedy'}]",530525.0,tt4416800,Game On,0.707,"[{'id': 49261, 'logo_path': '/76fTTVFWNkXxSfy6kOviJ1OtFDT.png', 'name': 'Comedy Dynamics', 'origin_country': 'US'}]",[],2018-03-20,0.0,98.0,Game On,7.0,2.0
1415,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",530203.0,,Dwellers of the Mountain’s Forest,0.732,[],[],2018-06-14,0.0,2.0,Dwellers of the Mountain’s Forest,7.0,2.0
1416,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",530180.0,tt5223878,Reach,1.282,"[{'id': 76207, 'logo_path': None, 'name': 'Cappricielli', 'origin_country': 'US'}, {'id': 105554, 'logo_path': None, 'name': 'Autumn Bailey Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-19,0.0,92.0,Reach,7.0,1.0
1417,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",529762.0,tt8075604,Ready for a Baby,0.645,[],"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2018-01-24,0.0,5.0,Ready for a Baby,7.0,1.0
1418,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",529573.0,tt5988216,No Postage Necessary,2.381,"[{'id': 105544, 'logo_path': None, 'name': 'Two Roads Picture Co.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-07-06,0.0,104.0,No Postage Necessary,7.0,2.0
1419,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",528229.0,,Super-Vieillot,0.646,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",2018-02-10,0.0,18.0,The Old Men,7.0,1.0
1420,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",527948.0,tt8558596,Horror and Hamsters,2.275,"[{'id': 106502, 'logo_path': None, 'name': 'Randy Smith and April Campbell', 'origin_country': ''}, {'id': 106503, 'logo_path': None, 'name': 'Vishus Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-06-02,0.0,82.0,Horror and Hamsters,7.0,3.0
1421,0.0,"[{'id': 99, 'name': 'Documentary'}]",526583.0,tt7125748,Design Canada,2.043,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-06-13,0.0,74.0,Design Canada,7.0,1.0
1422,0.0,"[{'id': 18, 'name': 'Drama'}]",526218.0,tt5270076,We Are Here,1.33,"[{'id': 73844, 'logo_path': None, 'name': 'Bravo!FACT', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-03-28,0.0,21.0,We Are Here,7.0,1.0
1423,0.0,"[{'id': 99, 'name': 'Documentary'}]",526181.0,tt8128798,When the Beat Drops,0.736,[],[],2018-03-11,0.0,86.0,When the Beat Drops,7.0,1.0
1424,0.0,"[{'id': 99, 'name': 'Documentary'}]",525949.0,tt8289196,John McCain: For Whom the Bell Tolls,1.696,"[{'id': 3268, 'logo_path': '/tuomPhY2UtuPTqqFnKMVHvSb724.png', 'name': 'HBO', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-05-28,0.0,104.0,John McCain: For Whom the Bell Tolls,7.0,5.0
1425,0.0,"[{'id': 35, 'name': 'Comedy'}]",525947.0,tt8206406,Erik Griffin: AmERIKan Warrior,1.0,"[{'id': 4343, 'logo_path': '/rXq1B1Hnkdnw6soz1zoGcslK3wb.png', 'name': 'Showtime Networks', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-06-08,0.0,58.0,Erik Griffin: AmERIKan Warrior,7.0,1.0
1426,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",525025.0,tt8094308,Citizen Lane,1.04,"[{'id': 93987, 'logo_path': None, 'name': 'Mammoth Films', 'origin_country': ''}, {'id': 9263, 'logo_path': None, 'name': 'Soho Moon Pictures', 'origin_country': ''}, {'id': 19037, 'logo_path': '/xhAYgpFmJfcCVLV5NMD8QKvqqHc.png', 'name': 'Umedia', 'origin_country': 'BE'}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}]",2018-05-18,0.0,80.0,Citizen Lane,7.0,1.0
1427,0.0,"[{'id': 99, 'name': 'Documentary'}]",524942.0,,Blue Planet II: One Ocean & The Deep,1.077,"[{'id': 59554, 'logo_path': None, 'name': 'BBC Worldwide Americas', 'origin_country': ''}, {'id': 9050, 'logo_path': '/1a52npX2HygybtPB1ttGfWmBUd7.png', 'name': 'BBC Natural History Unit', 'origin_country': 'GB'}, {'id': 80893, 'logo_path': '/8rITuQjEtHEjdyU49sv9fKBYf8E.png', 'name': 'BBC Studios', 'origin_country': 'GB'}, {'id': 87079, 'logo_path': None, 'name': 'Tencent', 'origin_country': ''}, {'id': 37457, 'logo_path': '/muAU7kbTOnS3K5dcpZE4LJogpoQ.png', 'name': 'The Open University', 'origin_country': 'GB'}, {'id': 69886, 'logo_path': None, 'name': 'CCTV-9', 'origin_country': ''}, {'id': 7131, 'logo_path': '/eLvjHPYZ12GR58lrDgg6MXZp2a3.png', 'name': 'France Télévisions', 'origin_country': 'FR'}, {'id': 46, 'logo_path': '/3xFdKHLXPGHEbrAkmsepGE8974Y.png', 'name': 'Westdeutscher Rundfunk', 'origin_country': 'DE'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-05-18,0.0,94.0,Blue Planet II: One Ocean & The Deep,7.0,4.0
1428,0.0,[],524295.0,tt6889924,Katrina's Dream,0.708,[],[],2018-05-04,0.0,85.0,Katrina's Dream,7.0,2.0
1429,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",523910.0,tt6080460,The Aliens,1.215,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-04-17,0.0,105.0,The Aliens,7.0,1.0
1430,0.0,"[{'id': 27, 'name': 'Horror'}]",522547.0,tt7059682,Grindsploitation 4: Meltsploitation,0.849,"[{'id': 104303, 'logo_path': None, 'name': 'Body Bag Films', 'origin_country': ''}, {'id': 3052, 'logo_path': None, 'name': 'Troma Entertainment', 'origin_country': ''}, {'id': 6423, 'logo_path': None, 'name': 'Troma', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-05-01,0.0,146.0,Grindsploitation 4: Meltsploitation,7.0,2.0
